"","gender","age","region","subjectID","experimentName","item","verbtype","complementizer","prosody","naturalness","veridicality","comment"
"1422","F","20s","nonUS",1.27e+14,"veridicality-pilot2","painter","gieok","go","MV",6,4,""
"1423","F","20s","nonUS",1.27e+14,"veridicality-pilot2","painter","mit","jul2","EV",2,3,""
"1424","F","20s","nonUS",1.27e+14,"veridicality-pilot2","marry","al","go","EV",3,5,""
"1425","F","20s","OT",2.65e+14,"veridicality-pilot2","marry","al","go","MV",2,6,""
"1426","F","20s","OT",2.65e+14,"veridicality-pilot2","painter","mit","jul2","MV",5,6,""
"1427","F","20s","OT",2.65e+14,"veridicality-pilot2","come","ggameok","go","MV",5,2,""
"1428","F","20s","OT",2.65e+14,"veridicality-pilot2","come","alanae","jul2","ES",2,3,""
"1429","F","20s","OT",2.65e+14,"veridicality-pilot2","come","mit","jul2","ES",2,4,""
"1430","F","20s","OT",2.65e+14,"veridicality-pilot2","come","alanae","go","EV",4,4,""
"1431","F","20s","OT",2.65e+14,"veridicality-pilot2","painter","moreu","go","ES",5,5,""
"1432","F","20s","OT",2.65e+14,"veridicality-pilot2","painter","moreu","jul2","EV",5,1,""
"1433","F","20s","OT",2.65e+14,"veridicality-pilot2","come","mit","go","EV",5,5,""
"1434","F","20s","OT",2.65e+14,"veridicality-pilot2","marry","ggameok","go","ES",6,2,""
"1435","F","20s","OT",2.65e+14,"veridicality-pilot2","painter","mit","go","MV",6,6,""
"1436","F","20s","OT",2.65e+14,"veridicality-pilot2","come","ggameok","jul2","MV",3,2,""
"1437","F","20s","OT",2.65e+14,"veridicality-pilot2","painter","alanae","jul2","MV",5,4,""
"1438","F","20s","OT",2.65e+14,"veridicality-pilot2","marry","moreu","jul2","MV",7,1,""
"1439","F","20s","OT",2.65e+14,"veridicality-pilot2","marry","ggameok","jul2","EV",4,2,""
"1440","F","20s","OT",2.65e+14,"veridicality-pilot2","come","gieok","jul2","MV",4,6,""
"1441","F","20s","OT",2.65e+14,"veridicality-pilot2","painter","al","jul2","EV",5,5,""
"1442","F","20s","OT",2.65e+14,"veridicality-pilot2","painter","alanae","go","MV",5,2,""
"1443","F","20s","OT",2.65e+14,"veridicality-pilot2","come","gieok","go","MV",5,5,""
"1444","F","20s","OT",2.65e+14,"veridicality-pilot2","painter","al","go","ES",6,7,""
"1445","F","20s","OT",2.65e+14,"veridicality-pilot2","marry","gieok","go","ES",5,6,""
"1446","F","20s","OT",2.65e+14,"veridicality-pilot2","marry","al","jul2","MV",5,6,""
"1447","F","20s","OT",2.65e+14,"veridicality-pilot2","marry","gieok","jul2","EV",5,4,""
"1448","F","20s","OT",2.65e+14,"veridicality-pilot2","marry","moreu","go","MV",6,1,""
"1449","M","20s","MW",3.44e+14,"veridicality-pilot2","painter","ggameok","go","MV",4,7,""
"1450","M","20s","MW",3.44e+14,"veridicality-pilot2","come","ggameok","jul2","EV",5,7,""
"1451","M","20s","MW",3.44e+14,"veridicality-pilot2","painter","gieok","jul2","MV",5,5,""
"1452","M","20s","MW",3.44e+14,"veridicality-pilot2","marry","mit","jul2","MV",4,3,""
"1453","M","20s","MW",3.44e+14,"veridicality-pilot2","painter","alanae","jul2","ES",3,6,""
"1454","M","20s","MW",3.44e+14,"veridicality-pilot2","marry","al","go","ES",5,5,""
"1455","M","20s","MW",3.44e+14,"veridicality-pilot2","marry","al","jul2","EV",5,3,""
"1456","M","20s","MW",3.44e+14,"veridicality-pilot2","painter","alanae","go","EV",5,6,""
"1457","M","20s","MW",3.44e+14,"veridicality-pilot2","come","gieok","go","ES",5,5,""
"1458","M","20s","MW",3.44e+14,"veridicality-pilot2","painter","ggameok","jul2","MV",6,6,""
"1459","M","20s","MW",3.44e+14,"veridicality-pilot2","marry","alanae","go","MV",6,6,""
"1460","M","20s","MW",3.44e+14,"veridicality-pilot2","painter","mit","go","EV",6,3,""
"1461","M","20s","MW",3.44e+14,"veridicality-pilot2","marry","moreu","jul2","EV",6,7,""
"1462","M","20s","MW",3.44e+14,"veridicality-pilot2","painter","mit","jul2","ES",6,2,""
"1463","M","20s","MW",3.44e+14,"veridicality-pilot2","come","al","jul2","MV",6,7,""
"1464","M","20s","MW",3.44e+14,"veridicality-pilot2","come","moreu","jul2","MV",6,7,""
"1465","M","20s","MW",3.44e+14,"veridicality-pilot2","come","moreu","go","MV",4,6,""
"1466","M","20s","MW",3.44e+14,"veridicality-pilot2","come","ggameok","go","ES",5,7,""
"1467","M","20s","MW",3.44e+14,"veridicality-pilot2","marry","mit","go","MV",5,3,""
"1468","M","20s","MW",3.44e+14,"veridicality-pilot2","painter","gieok","go","MV",6,5,""
"1469","F","30s","nonUS",1.82e+14,"veridicality-pilot2","marry","ggameok","jul2","MV",3,6,""
"1470","F","30s","nonUS",1.82e+14,"veridicality-pilot2","marry","mit","jul2","ES",3,2,""
"1471","F","30s","nonUS",1.82e+14,"veridicality-pilot2","marry","mit","go","EV",7,2,""
"1472","F","30s","nonUS",1.82e+14,"veridicality-pilot2","come","al","jul2","EV",7,1,""
"1473","F","30s","nonUS",1.82e+14,"veridicality-pilot2","come","moreu","go","ES",2,5,""
"1474","F","30s","nonUS",1.82e+14,"veridicality-pilot2","come","alanae","go","MV",5,6,""
"1475","F","30s","nonUS",1.82e+14,"veridicality-pilot2","painter","ggameok","jul2","EV",3,6,""
"1476","F","30s","nonUS",1.82e+14,"veridicality-pilot2","painter","gieok","jul2","EV",3,3,""
"1477","F","30s","nonUS",1.82e+14,"veridicality-pilot2","painter","al","jul2","MV",7,4,""
"1478","F","30s","nonUS",1.82e+14,"veridicality-pilot2","come","alanae","jul2","MV",3,5,""
"1479","F","30s","nonUS",1.82e+14,"veridicality-pilot2","come","al","go","ES",6,3,""
"1480","F","30s","nonUS",1.82e+14,"veridicality-pilot2","marry","alanae","go","EV",4,5,""
"1481","F","30s","nonUS",1.82e+14,"veridicality-pilot2","painter","moreu","go","MV",2,5,""
"1482","F","30s","nonUS",1.82e+14,"veridicality-pilot2","come","moreu","jul2","EV",7,7,""
"1483","F","30s","nonUS",1.82e+14,"veridicality-pilot2","marry","gieok","jul2","MV",5,3,""
"1484","F","30s","nonUS",1.82e+14,"veridicality-pilot2","marry","gieok","go","MV",6,3,""
"1485","F","30s","nonUS",1.82e+14,"veridicality-pilot2","painter","al","go","MV",5,3,""
"1486","F","30s","nonUS",1.82e+14,"veridicality-pilot2","come","mit","go","MV",6,3,""
"1487","F","30s","nonUS",1.82e+14,"veridicality-pilot2","painter","ggameok","go","ES",2,5,""
"1488","F","30s","nonUS",1.82e+14,"veridicality-pilot2","painter","gieok","go","ES",7,4,""
"1489","F","30s","nonUS",1.82e+14,"veridicality-pilot2","painter","moreu","jul2","MV",7,6,""
"1490","F","30s","nonUS",1.82e+14,"veridicality-pilot2","come","mit","jul2","MV",4,3,""
"1491","F","30s","nonUS",1.82e+14,"veridicality-pilot2","marry","alanae","jul2","ES",3,4,""
"1492","F","30s","nonUS",1.82e+14,"veridicality-pilot2","marry","ggameok","go","MV",2,5,""
"1493","F","20s","NE",7.98e+14,"veridicality-pilot2","painter","ggameok","go","EV",2,4,""
"1494","F","20s","NE",7.98e+14,"veridicality-pilot2","marry","alanae","go","ES",4,6,""
"1495","F","20s","NE",7.98e+14,"veridicality-pilot2","painter","ggameok","jul2","ES",4,6,""
"1496","F","20s","NE",7.98e+14,"veridicality-pilot2","come","alanae","go","MV",5,5,""
"1497","F","20s","NE",7.98e+14,"veridicality-pilot2","come","al","go","EV",2,5,""
"1498","F","20s","NE",7.98e+14,"veridicality-pilot2","marry","mit","go","ES",4,2,""
"1499","F","20s","NE",7.98e+14,"veridicality-pilot2","painter","al","jul2","MV",4,4,""
"1500","F","20s","NE",7.98e+14,"veridicality-pilot2","come","mit","jul2","MV",4,2,""
"1501","F","20s","NE",7.98e+14,"veridicality-pilot2","come","alanae","jul2","MV",5,5,""
"1502","F","20s","NE",7.98e+14,"veridicality-pilot2","marry","alanae","jul2","EV",3,4,""
"1503","F","20s","NE",7.98e+14,"veridicality-pilot2","come","mit","go","MV",4,3,""
"1504","F","20s","NE",7.98e+14,"veridicality-pilot2","painter","moreu","go","MV",2,5,""
"1505","F","20s","NE",7.98e+14,"veridicality-pilot2","painter","gieok","jul2","ES",2,3,""
"1506","F","20s","NE",7.98e+14,"veridicality-pilot2","painter","al","go","MV",5,5,""
"1507","F","20s","NE",7.98e+14,"veridicality-pilot2","marry","mit","jul2","EV",5,3,""
"1508","F","20s","NE",7.98e+14,"veridicality-pilot2","come","moreu","go","EV",2,4,""
"1509","F","20s","NE",7.98e+14,"veridicality-pilot2","marry","gieok","jul2","MV",4,5,""
"1510","F","20s","NE",7.98e+14,"veridicality-pilot2","marry","ggameok","jul2","MV",7,7,""
"1511","F","20s","NE",7.98e+14,"veridicality-pilot2","painter","moreu","jul2","MV",5,6,""
"1512","F","20s","NE",7.98e+14,"veridicality-pilot2","marry","ggameok","go","MV",3,6,""
"1513","F","20s","NE",7.98e+14,"veridicality-pilot2","painter","gieok","go","EV",5,3,""
"1514","F","20s","NE",7.98e+14,"veridicality-pilot2","come","moreu","jul2","ES",4,6,""
"1515","F","20s","NE",7.98e+14,"veridicality-pilot2","marry","gieok","go","MV",5,4,""
"1516","F","20s","NE",7.98e+14,"veridicality-pilot2","come","al","jul2","ES",5,2,""
"1517","M","20s","nonUS",7.46e+14,"veridicality-pilot2","marry","moreu","jul1","ES",5,6,""
"1518","M","20s","nonUS",7.46e+14,"veridicality-pilot2","marry","mit","jul1","MV",5,5,""
"1519","M","20s","nonUS",7.46e+14,"veridicality-pilot2","painter","alanae","go","ES",5,5,""
"1520","M","20s","nonUS",7.46e+14,"veridicality-pilot2","marry","mit","go","MV",5,4,""
"1521","M","20s","nonUS",7.46e+14,"veridicality-pilot2","painter","gieok","go","MV",5,4,""
"1522","M","20s","nonUS",7.46e+14,"veridicality-pilot2","come","gieok","jul1","ES",5,3,""
"1523","M","20s","nonUS",7.46e+14,"veridicality-pilot2","marry","al","jul1","ES",5,3,""
"1524","M","20s","nonUS",7.46e+14,"veridicality-pilot2","come","moreu","go","MV",4,5,""
"1525","M","20s","nonUS",7.46e+14,"veridicality-pilot2","painter","mit","jul1","EV",5,5,""
"1526","M","20s","nonUS",7.46e+14,"veridicality-pilot2","come","ggameok","go","EV",2,5,""
"1527","M","20s","nonUS",7.46e+14,"veridicality-pilot2","come","al","go","MV",3,3,""
"1528","M","20s","nonUS",7.46e+14,"veridicality-pilot2","painter","alanae","jul1","EV",3,4,""
"1529","M","20s","nonUS",7.46e+14,"veridicality-pilot2","marry","alanae","jul1","MV",2,3,""
"1530","M","20s","nonUS",7.46e+14,"veridicality-pilot2","marry","al","go","EV",3,2,""
"1531","M","20s","nonUS",7.46e+14,"veridicality-pilot2","painter","mit","go","ES",4,3,""
"1532","M","20s","nonUS",7.46e+14,"veridicality-pilot2","come","al","jul1","MV",5,2,""
"1533","M","20s","nonUS",7.46e+14,"veridicality-pilot2","marry","moreu","go","EV",2,5,""
"1534","M","20s","nonUS",7.46e+14,"veridicality-pilot2","marry","alanae","go","MV",4,6,""
"1535","M","20s","nonUS",7.46e+14,"veridicality-pilot2","painter","ggameok","jul1","MV",5,6,""
"1536","M","20s","nonUS",7.46e+14,"veridicality-pilot2","come","ggameok","jul1","ES",2,5,""
"1537","M","20s","nonUS",7.46e+14,"veridicality-pilot2","come","moreu","jul1","MV",5,5,""
"1538","M","20s","nonUS",7.46e+14,"veridicality-pilot2","painter","ggameok","go","MV",2,5,""
"1539","M","20s","nonUS",7.46e+14,"veridicality-pilot2","come","gieok","go","EV",6,2,""
"1540","M","20s","nonUS",7.46e+14,"veridicality-pilot2","painter","gieok","jul1","MV",2,2,""
"1541","M","20s","NE",2.28e+14,"veridicality-pilot2","come","gieok","go","MV",5,2,""
"1542","M","20s","NE",2.28e+14,"veridicality-pilot2","come","alanae","jul2","EV",2,2,""
"1543","M","20s","NE",2.28e+14,"veridicality-pilot2","marry","ggameok","jul2","ES",2,5,""
"1544","M","20s","NE",2.28e+14,"veridicality-pilot2","painter","al","jul2","ES",5,2,""
"1545","M","20s","NE",2.28e+14,"veridicality-pilot2","painter","alanae","jul2","MV",3,5,""
"1546","M","20s","NE",2.28e+14,"veridicality-pilot2","come","mit","go","ES",6,3,""
"1547","M","20s","NE",2.28e+14,"veridicality-pilot2","painter","alanae","go","MV",2,5,""
"1548","M","20s","NE",2.28e+14,"veridicality-pilot2","marry","al","jul2","MV",7,3,""
"1549","M","20s","NE",2.28e+14,"veridicality-pilot2","come","gieok","jul2","MV",2,4,""
"1550","M","20s","NE",2.28e+14,"veridicality-pilot2","painter","moreu","jul2","ES",6,6,""
"1551","M","20s","NE",2.28e+14,"veridicality-pilot2","come","ggameok","go","MV",2,5,""
"1552","M","20s","NE",2.28e+14,"veridicality-pilot2","painter","moreu","go","EV",3,5,""
"1553","M","20s","NE",2.28e+14,"veridicality-pilot2","marry","moreu","jul2","MV",7,7,""
"1554","M","20s","NE",2.28e+14,"veridicality-pilot2","marry","gieok","go","EV",6,3,""
"1555","M","20s","NE",2.28e+14,"veridicality-pilot2","come","alanae","go","ES",6,4,""
"1556","M","20s","NE",2.28e+14,"veridicality-pilot2","painter","al","go","EV",6,3,""
"1557","M","20s","NE",2.28e+14,"veridicality-pilot2","marry","moreu","go","MV",2,5,""
"1558","M","20s","NE",2.28e+14,"veridicality-pilot2","painter","mit","go","MV",5,4,""
"1559","M","20s","NE",2.28e+14,"veridicality-pilot2","marry","al","go","MV",6,5,""
"1560","M","20s","NE",2.28e+14,"veridicality-pilot2","come","ggameok","jul2","MV",4,5,""
"1561","M","20s","NE",2.28e+14,"veridicality-pilot2","come","mit","jul2","EV",4,3,""
"1562","M","20s","NE",2.28e+14,"veridicality-pilot2","marry","ggameok","go","EV",3,5,""
"1563","M","20s","NE",2.28e+14,"veridicality-pilot2","marry","gieok","jul2","ES",4,3,""
"1564","M","20s","NE",2.28e+14,"veridicality-pilot2","painter","mit","jul2","MV",4,4,""
"1565","F","20s","nonUS",1.03e+14,"veridicality-pilot2","marry","ggameok","jul1","ES",2,3,""
"1566","F","20s","nonUS",1.03e+14,"veridicality-pilot2","painter","al","go","EV",3,3,""
"1567","F","20s","nonUS",1.03e+14,"veridicality-pilot2","marry","al","go","MV",4,4,""
"1568","F","20s","nonUS",1.03e+14,"veridicality-pilot2","come","alanae","go","ES",3,4,""
"1569","F","20s","nonUS",1.03e+14,"veridicality-pilot2","come","gieok","go","MV",5,4,""
"1570","F","20s","nonUS",1.03e+14,"veridicality-pilot2","painter","alanae","go","MV",3,6,""
"1571","F","20s","nonUS",1.03e+14,"veridicality-pilot2","marry","moreu","jul1","MV",2,5,""
"1572","F","20s","nonUS",1.03e+14,"veridicality-pilot2","marry","moreu","go","MV",2,6,""
"1573","F","20s","nonUS",1.03e+14,"veridicality-pilot2","painter","mit","jul1","MV",2,3,""
"1574","F","20s","nonUS",1.03e+14,"veridicality-pilot2","marry","al","jul1","MV",2,4,""
"1575","F","20s","nonUS",1.03e+14,"veridicality-pilot2","painter","alanae","jul1","MV",4,6,""
"1576","F","20s","nonUS",1.03e+14,"veridicality-pilot2","come","gieok","jul1","MV",2,6,""
"1577","F","20s","nonUS",1.03e+14,"veridicality-pilot2","come","mit","jul1","EV",3,2,""
"1578","F","20s","nonUS",1.03e+14,"veridicality-pilot2","come","ggameok","go","MV",2,5,""
"1579","M","20s","nonUS",4.65e+14,"veridicality-pilot2","painter","alanae","jul1","MV",1,1,""
"1580","M","20s","nonUS",4.65e+14,"veridicality-pilot2","marry","moreu","go","MV",1,1,""
"1581","M","20s","nonUS",4.65e+14,"veridicality-pilot2","come","ggameok","go","MV",1,6,""
"1582","M","20s","nonUS",4.65e+14,"veridicality-pilot2","marry","gieok","go","ES",7,1,""
"1583","M","20s","nonUS",4.65e+14,"veridicality-pilot2","come","ggameok","jul1","MV",5,7,""
"1584","M","20s","nonUS",4.65e+14,"veridicality-pilot2","marry","al","jul1","MV",3,1,""
"1585","M","20s","nonUS",4.65e+14,"veridicality-pilot2","come","alanae","go","EV",2,6,""
"1586","M","20s","nonUS",4.65e+14,"veridicality-pilot2","marry","al","go","MV",7,1,""
"1587","M","20s","nonUS",4.65e+14,"veridicality-pilot2","come","mit","go","EV",7,1,""
"1588","M","20s","nonUS",4.65e+14,"veridicality-pilot2","painter","moreu","jul1","EV",7,7,""
"1589","M","20s","nonUS",4.65e+14,"veridicality-pilot2","painter","moreu","go","ES",1,1,""
"1590","M","20s","nonUS",4.65e+14,"veridicality-pilot2","come","alanae","jul1","ES",1,1,""
"1591","M","20s","nonUS",4.65e+14,"veridicality-pilot2","come","gieok","go","MV",7,1,""
"1592","M","20s","nonUS",4.65e+14,"veridicality-pilot2","marry","ggameok","jul1","EV",1,1,""
"1593","M","20s","nonUS",4.65e+14,"veridicality-pilot2","come","mit","jul1","ES",1,1,""
"1594","M","20s","nonUS",4.65e+14,"veridicality-pilot2","painter","mit","jul1","MV",1,1,""
"1595","M","20s","nonUS",4.65e+14,"veridicality-pilot2","painter","al","go","ES",7,1,""
"1596","M","20s","nonUS",4.65e+14,"veridicality-pilot2","come","gieok","jul1","MV",4,1,""
"1597","M","20s","nonUS",4.65e+14,"veridicality-pilot2","painter","al","jul1","EV",7,1,""
"1598","M","20s","nonUS",4.65e+14,"veridicality-pilot2","painter","alanae","go","MV",7,1,""
"1599","M","20s","nonUS",4.65e+14,"veridicality-pilot2","marry","gieok","jul1","EV",3,1,""
"1600","M","20s","nonUS",4.65e+14,"veridicality-pilot2","marry","ggameok","go","ES",1,1,""
"1601","M","20s","nonUS",4.65e+14,"veridicality-pilot2","marry","moreu","jul1","MV",1,1,""
"1602","M","20s","nonUS",4.65e+14,"veridicality-pilot2","painter","mit","go","MV",7,1,""
"1603","F","20s","NE",8.47e+14,"veridicality-pilot2","marry","al","jul2","MV",6,6,""
"1604","F","20s","NE",8.47e+14,"veridicality-pilot2","come","gieok","jul2","MV",4,5,""
"1605","F","20s","NE",8.47e+14,"veridicality-pilot2","marry","ggameok","go","EV",6,5,""
"1606","F","20s","NE",8.47e+14,"veridicality-pilot2","marry","al","go","MV",3,6,""
"1607","F","20s","NE",8.47e+14,"veridicality-pilot2","painter","al","go","EV",6,4,""
"1608","F","20s","NE",8.47e+14,"veridicality-pilot2","come","mit","go","ES",5,7,""
"1609","F","20s","NE",8.47e+14,"veridicality-pilot2","painter","mit","go","MV",5,4,""
"1610","F","20s","NE",8.47e+14,"veridicality-pilot2","come","alanae","go","ES",7,5,""
"1611","F","20s","NE",8.47e+14,"veridicality-pilot2","painter","moreu","go","EV",3,4,""
"1612","F","20s","NE",8.47e+14,"veridicality-pilot2","come","alanae","jul2","EV",5,5,""
"1613","F","20s","NE",8.47e+14,"veridicality-pilot2","marry","moreu","jul2","MV",4,5,""
"1614","F","20s","NE",8.47e+14,"veridicality-pilot2","painter","mit","jul2","MV",6,4,""
"1615","F","20s","NE",8.47e+14,"veridicality-pilot2","painter","al","jul2","ES",6,4,""
"1616","F","20s","NE",8.47e+14,"veridicality-pilot2","come","gieok","go","MV",6,5,""
"1617","F","20s","NE",8.47e+14,"veridicality-pilot2","come","ggameok","jul2","MV",5,4,""
"1618","F","20s","NE",8.47e+14,"veridicality-pilot2","painter","moreu","jul2","ES",6,5,""
"1619","F","20s","NE",8.47e+14,"veridicality-pilot2","come","mit","jul2","EV",5,4,""
"1620","F","20s","NE",8.47e+14,"veridicality-pilot2","marry","moreu","go","MV",7,5,""
"1621","F","20s","NE",8.47e+14,"veridicality-pilot2","painter","alanae","go","MV",5,3,""
"1622","F","20s","NE",8.47e+14,"veridicality-pilot2","marry","gieok","jul2","ES",5,4,""
"1623","F","20s","NE",8.47e+14,"veridicality-pilot2","marry","gieok","go","EV",6,5,""
"1624","F","20s","NE",8.47e+14,"veridicality-pilot2","come","ggameok","go","MV",4,3,""
"1625","F","20s","NE",8.47e+14,"veridicality-pilot2","painter","alanae","jul2","MV",3,6,""
"1626","F","20s","NE",8.47e+14,"veridicality-pilot2","marry","ggameok","jul2","ES",5,4,""
"1627","F","20s","MW",8.9e+14,"veridicality-pilot2","painter","gieok","jul2","ES",5,1,""
"1628","F","20s","MW",8.9e+14,"veridicality-pilot2","come","mit","go","MV",6,1,""
"1629","F","20s","MW",8.9e+14,"veridicality-pilot2","painter","al","go","MV",5,1,""
"1630","F","20s","MW",8.9e+14,"veridicality-pilot2","painter","moreu","jul2","MV",7,1,""
"1631","F","20s","MW",8.9e+14,"veridicality-pilot2","marry","gieok","jul2","MV",4,1,""
"1632","F","20s","MW",8.9e+14,"veridicality-pilot2","marry","ggameok","go","MV",2,1,""
"1633","F","20s","MW",8.9e+14,"veridicality-pilot2","marry","alanae","jul2","EV",2,1,""
"1634","F","20s","MW",8.9e+14,"veridicality-pilot2","painter","ggameok","go","EV",1,1,""
"1635","F","20s","MW",8.9e+14,"veridicality-pilot2","come","al","jul2","ES",5,1,""
"1636","F","20s","MW",8.9e+14,"veridicality-pilot2","marry","mit","go","ES",6,1,""
"1637","F","20s","MW",8.9e+14,"veridicality-pilot2","come","moreu","go","EV",1,1,""
"1638","F","20s","MW",8.9e+14,"veridicality-pilot2","come","alanae","jul2","MV",5,1,""
"1639","F","20s","MW",8.9e+14,"veridicality-pilot2","marry","ggameok","jul2","MV",4,2,""
"1640","F","20s","MW",8.9e+14,"veridicality-pilot2","marry","mit","jul2","EV",5,1,""
"1641","F","20s","MW",8.9e+14,"veridicality-pilot2","painter","moreu","go","MV",2,5,""
"1642","F","20s","MW",8.9e+14,"veridicality-pilot2","painter","gieok","go","EV",7,1,""
"1643","F","20s","MW",8.9e+14,"veridicality-pilot2","marry","alanae","go","ES",5,3,""
"1644","F","20s","MW",8.9e+14,"veridicality-pilot2","come","al","go","EV",7,1,""
"1645","F","20s","MW",8.9e+14,"veridicality-pilot2","painter","al","jul2","MV",7,7,""
"1646","F","20s","MW",8.9e+14,"veridicality-pilot2","come","mit","jul2","MV",6,4,""
"1647","F","20s","MW",8.9e+14,"veridicality-pilot2","painter","ggameok","jul2","ES",7,7,""
"1648","F","20s","MW",8.9e+14,"veridicality-pilot2","come","alanae","go","MV",7,7,""
"1649","F","20s","MW",8.9e+14,"veridicality-pilot2","marry","gieok","go","MV",7,7,""
"1650","F","20s","MW",8.9e+14,"veridicality-pilot2","come","moreu","jul2","ES",7,7,""
"1651","F","20s","NE",6.34e+14,"veridicality-pilot2","painter","al","go","ES",4,2,""
"1652","F","20s","NE",6.34e+14,"veridicality-pilot2","marry","al","go","MV",6,2,""
"1653","F","20s","NE",6.34e+14,"veridicality-pilot2","come","gieok","go","MV",2,2,""
"1654","F","20s","NE",6.34e+14,"veridicality-pilot2","marry","moreu","go","MV",4,3,""
"1655","F","20s","NE",6.34e+14,"veridicality-pilot2","come","ggameok","jul2","MV",5,3,""
"1656","F","20s","NE",6.34e+14,"veridicality-pilot2","marry","gieok","go","ES",4,3,""
"1657","F","20s","NE",6.34e+14,"veridicality-pilot2","come","mit","go","EV",3,2,""
"1658","F","20s","NE",6.34e+14,"veridicality-pilot2","marry","gieok","jul2","EV",2,4,""
"1659","F","20s","NE",6.34e+14,"veridicality-pilot2","painter","alanae","jul2","MV",3,3,""
"1660","F","20s","NE",6.34e+14,"veridicality-pilot2","marry","moreu","jul2","MV",6,3,""
"1661","F","20s","NE",6.34e+14,"veridicality-pilot2","come","alanae","go","EV",1,3,""
"1662","F","20s","NE",6.34e+14,"veridicality-pilot2","come","gieok","jul2","MV",1,2,""
"1663","F","20s","NE",6.34e+14,"veridicality-pilot2","painter","moreu","go","ES",1,2,""
"1664","F","20s","NE",6.34e+14,"veridicality-pilot2","marry","al","jul2","MV",1,2,""
"1665","F","20s","NE",6.34e+14,"veridicality-pilot2","come","alanae","jul2","ES",3,3,""
"1666","F","20s","NE",6.34e+14,"veridicality-pilot2","marry","ggameok","jul2","EV",1,1,""
"1667","F","20s","NE",6.34e+14,"veridicality-pilot2","painter","al","jul2","EV",7,5,""
"1668","F","20s","NE",6.34e+14,"veridicality-pilot2","painter","mit","jul2","MV",3,2,""
"1669","F","20s","NE",6.34e+14,"veridicality-pilot2","painter","alanae","go","MV",3,4,""
"1670","F","20s","NE",6.34e+14,"veridicality-pilot2","marry","ggameok","go","ES",1,1,""
"1671","F","20s","NE",6.34e+14,"veridicality-pilot2","come","ggameok","go","MV",2,2,""
"1672","F","20s","NE",6.34e+14,"veridicality-pilot2","come","mit","jul2","ES",5,4,""
"1673","F","20s","NE",6.34e+14,"veridicality-pilot2","painter","moreu","jul2","EV",5,5,""
"1674","F","20s","NE",6.34e+14,"veridicality-pilot2","painter","mit","go","MV",5,5,""
